"idmutation";"idmutinvar";"idopendata";"idnatmut";"codservch";"refdoc";"datemut";"anneemut";"moismut";"coddep";"libnatmut";"vefa";"valeurfonc";"nbdispo";"nblot";"nbcomm";"l_codinsee";"nbsection";"l_section";"nbpar";"l_idpar";"nbparmut";"l_idparmut";"nbsuf";"sterr";"nbvolmut";"nblocmut";"l_idlocmut";"nblocmai";"nblocapt";"nblocdep";"nblocact";"nbapt1pp";"nbapt2pp";"nbapt3pp";"nbapt4pp";"nbapt5pp";"nbmai1pp";"nbmai2pp";"nbmai3pp";"nbmai4pp";"nbmai5pp";"sbati";"sbatmai";"sbatapt";"sbatact";"sapt1pp";"sapt2pp";"sapt3pp";"sapt4pp";"sapt5pp";"smai1pp";"smai2pp";"smai3pp";"smai4pp";"smai5pp";"codtypbien";"libtypbien"
2797985;"8ecfa3545a9ba4fdb5af2ffcca8f760a";"8ecfa3545a9ba4fdb5af2ffcca8f760a";1;;;"2021-01-07";2021;1;44;"Vente";"False";162000;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0141']";0;"None";0;0;0;2;"['442040003335636_0', '442040003335637_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;57;0;57;0;0;57;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2798266;"777213a6f1d63fd2448e89f96e7812e7";"777213a6f1d63fd2448e89f96e7812e7";1;;;"2021-03-11";2021;3;44;"Vente";"False";155000;1;0;1;"['44204']";1;"['AH']";1;"['44204000AH0149']";1;"['44204000AH0149']";1;595;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;"TERRAIN D'AGREMENT"
2798419;"17b15b62e9ac981e6b6a7adf2c7b355c";"17b15b62e9ac981e6b6a7adf2c7b355c";1;;;"2021-06-16";2021;6;44;"Vente";"False";363000;1;0;1;"['44204']";1;"['AK']";1;"['44204000AK0112']";1;"['44204000AK0112']";1;342;0;1;"['442040003342905_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;118;118;0;0;0;0;0;0;0;0;0;0;0;118;111;"UNE MAISON"
2798474;"c38e11e694b3aad34928f22d8d87ec2b";"c38e11e694b3aad34928f22d8d87ec2b";1;;;"2021-05-31";2021;5;44;"Vente";"False";92500;1;0;1;"['44204']";1;"['AX']";1;"['44204000AX0010']";1;"['44204000AX0010']";1;301;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;"TERRAIN LANDES ET EAUX"
2798596;"751a417400976d49782b4745020ede44";"751a417400976d49782b4745020ede44";1;;;"2021-01-11";2021;1;44;"Vente";"False";315000;1;0;1;"['44204']";1;"['BB']";2;"['44204000BB0427', '44204000BB0429']";2;"['44204000BB0427', '44204000BB0429']";2;1330;0;1;"['442040003333907_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;97;97;0;0;0;0;0;0;0;0;0;0;97;0;111;"UNE MAISON"
2798914;"9c91193c8c0e8a996aaedcc3f1f204c4";"9c91193c8c0e8a996aaedcc3f1f204c4";1;;;"2021-04-26";2021;4;44;"Vente";"False";515000;1;0;1;"['44204']";1;"['AC']";1;"['44204000AC0263']";1;"['44204000AC0263']";1;1012;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;"TERRAIN ARTIFICIALISE MIXTE"
2799000;"1cdbddc9e28d0f06c76cf46dc88e417d";"1cdbddc9e28d0f06c76cf46dc88e417d";1;;;"2021-06-22";2021;6;44;"Vente";"False";340000;1;0;1;"['44204']";1;"['AA']";2;"['44204000AA0237', '44204000AA0238']";2;"['44204000AA0237', '44204000AA0238']";2;612;0;2;"['442040003341010_0', '442040003341011_0']";1;0;1;0;0;0;0;0;0;0;0;0;1;0;100;100;0;0;0;0;0;0;0;0;0;0;100;0;111;"UNE MAISON"
2799267;"c69e3c656ab7df4dc9bcaaef8a448253";"c69e3c656ab7df4dc9bcaaef8a448253";1;;;"2021-01-04";2021;1;44;"Vente";"False";472000;1;0;1;"['44204']";1;"['AR']";1;"['44204000AR0371']";1;"['44204000AR0371']";1;1102;0;1;"['442040003334067_0']";1;0;0;0;0;0;0;0;0;0;1;0;0;0;146;146;0;0;0;0;0;0;0;0;146;0;0;0;111;"UNE MAISON"
2799614;"48413c4b444f55d575e0b3b8940e2999";"48413c4b444f55d575e0b3b8940e2999";1;;;"2021-05-03";2021;5;44;"Vente";"False";269500;1;0;1;"['44204']";1;"['AK']";1;"['44204000AK0107']";1;"['44204000AK0107']";1;372;0;1;"['442040003338779_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;83;83;0;0;0;0;0;0;0;0;0;0;83;0;111;"UNE MAISON"
2800021;"595bd8c9f07ffcd62305b8789eecf09d";"595bd8c9f07ffcd62305b8789eecf09d";1;;;"2021-01-22";2021;1;44;"Vente";"False";530000;1;0;1;"['44204']";1;"['AX']";6;"['44204000AX0121', '44204000AX0122', '44204000AX0123', '44204000AX0127', '44204000AX0128', '44204000AX0301']";6;"['44204000AX0121', '44204000AX0122', '44204000AX0123', '44204000AX0127', '44204000AX0128', '44204000AX0301']";8;36232;0;2;"['442040003336479_0', '442040003336481_0']";1;0;1;0;0;0;0;0;0;0;0;0;0;1;175;175;0;0;0;0;0;0;0;0;0;0;0;175;111;"UNE MAISON"
2800163;"8c3d53318744e34bb2eaf35ad17c7d6a";"8c3d53318744e34bb2eaf35ad17c7d6a";1;;;"2021-04-29";2021;4;44;"Vente";"False";285000;1;0;1;"['44204']";1;"['AL']";1;"['44204000AL0739']";1;"['44204000AL0739']";1;477;0;1;"['442040003336506_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;130;130;0;0;0;0;0;0;0;0;0;0;0;130;111;"UNE MAISON"
2800323;"5e6012e53134e5f9a3a7f4ce462acec3";"5e6012e53134e5f9a3a7f4ce462acec3";1;;;"2021-05-21";2021;5;44;"Vente";"False";223000;1;3;1;"['44204']";1;"['BA']";1;"['44204000BA0442']";0;"None";0;0;0;2;"['442040003338454_0', '442040003338455_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;63;0;63;0;0;0;63;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2800396;"daa850a5af7193e443bb7d73971b7eda";"daa850a5af7193e443bb7d73971b7eda";1;;;"2021-04-22";2021;4;44;"Vente";"False";197000;1;0;1;"['44204']";1;"['AD']";1;"['44204000AD0226']";1;"['44204000AD0226']";1;175;0;1;"['442040003337685_0']";1;0;0;0;0;0;0;0;0;0;1;0;0;0;60;60;0;0;0;0;0;0;0;0;60;0;0;0;111;"UNE MAISON"
2800461;"2735b83fe8b72a40c7a75a5d24daace2";"2735b83fe8b72a40c7a75a5d24daace2";1;;;"2021-01-12";2021;1;44;"Vente";"False";162500;1;0;1;"['44204']";1;"['AL']";2;"['44204000AL0080', '44204000AL0087']";2;"['44204000AL0080', '44204000AL0087']";2;848;0;1;"['442040003333988_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;140;140;0;0;0;0;0;0;0;0;0;0;0;140;111;"UNE MAISON"
2800474;"b777fdffd36e510ed572a016d438286c";"b777fdffd36e510ed572a016d438286c";1;;;"2021-01-11";2021;1;44;"Vente";"False";200000;1;0;1;"['44204']";1;"['AO']";1;"['44204000AO0422']";1;"['44204000AO0422']";1;965;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
2800574;"585584e38e95249f2d029e9feaa367e8";"585584e38e95249f2d029e9feaa367e8";4;;;"2021-03-23";2021;3;44;"Vente terrain à bâtir";"False";120037;1;1;1;"['44204']";1;"['AD']";1;"['44204000AD0303']";0;"None";0;0;0;1;"['442040003335853_0']";0;1;0;0;0;1;0;0;0;0;0;0;0;0;49;0;49;0;0;49;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2800621;"ca474ab4a246483cf2b8357d88d05e3f";"ca474ab4a246483cf2b8357d88d05e3f";1;;;"2021-03-12";2021;3;44;"Vente";"False";12047.7;1;0;1;"['44204']";1;"['AA']";1;"['44204000AA0023']";1;"['44204000AA0023']";2;34422;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2313;"TERRAIN DE TYPE TERRE ET PRE"
2800893;"e847314d2ff74da8139e7bda123c26a8";"e847314d2ff74da8139e7bda123c26a8";4;;;"2021-03-16";2021;3;44;"Vente terrain à bâtir";"False";152235;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0303']";0;"None";0;0;0;2;"['442040003335655_0', '442040003335656_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;60;0;60;0;0;0;60;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2800976;"dab382e111e28d8309bee8178ba7eaaa";"dab382e111e28d8309bee8178ba7eaaa";4;;;"2021-05-20";2021;5;44;"Vente terrain à bâtir";"False";140892;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0303']";0;"None";0;0;0;2;"['442040003338612_0', '442040003338613_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;58;0;58;0;0;0;58;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2801006;"009acd4becfecaf22eb19fd440f5d3b8";"009acd4becfecaf22eb19fd440f5d3b8";4;;;"2021-03-19";2021;3;44;"Vente terrain à bâtir";"False";144688.5;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0303']";0;"None";0;0;0;2;"['442040003335657_0', '442040003335658_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;58;0;58;0;0;0;58;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2801161;"75d0a288be58450219fd9add502f9eb7";"75d0a288be58450219fd9add502f9eb7";1;;;"2021-04-10";2021;4;44;"Vente";"False";147000;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0077']";0;"None";0;0;0;2;"['442040003336639_0', '442040003336640_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;41;0;41;0;0;41;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2801406;"9b3a193828c7c597f9252839ca8881b2";"9b3a193828c7c597f9252839ca8881b2";1;;;"2021-03-09";2021;3;44;"Vente";"False";402000;1;0;1;"['44204']";1;"['AN']";1;"['44204000AN0338']";1;"['44204000AN0338']";1;640;0;1;"['442040003335399_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;116;116;0;0;0;0;0;0;0;0;0;0;0;116;111;"UNE MAISON"
2801545;"2b51704850e85c8c7b89b3c79f3be935";"2b51704850e85c8c7b89b3c79f3be935";1;;;"2021-02-22";2021;2;44;"Vente";"False";230000;1;0;1;"['44204']";1;"['BB']";1;"['44204000BB0242']";1;"['44204000BB0242']";1;691;0;1;"['442040003334713_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;90;90;0;0;0;0;0;0;0;0;0;0;90;0;111;"UNE MAISON"
2801848;"310c9e78a29a1f7e928be1d512a05a09";"310c9e78a29a1f7e928be1d512a05a09";1;;;"2021-06-28";2021;6;44;"Vente";"False";;1;0;1;"['44204']";1;"['AM']";2;"['44204000AM0024', '44204000AM0117']";2;"['44204000AM0024', '44204000AM0117']";2;1114;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;"TERRAIN ARTIFICIALISE MIXTE"
2801991;"77bb7345c70cba22fd2bad3c02209dca";"77bb7345c70cba22fd2bad3c02209dca";1;;;"2021-03-22";2021;3;44;"Vente";"False";190243;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0233']";0;"None";0;0;0;2;"['442040003335803_0', '442040003335804_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;50;0;50;0;0;50;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2802219;"c402f6e506752e8370c77befe2ff8075";"c402f6e506752e8370c77befe2ff8075";1;;;"2021-02-17";2021;2;44;"Vente";"False";290000;1;0;1;"['44204']";1;"['AX']";1;"['44204000AX0005']";1;"['44204000AX0005']";1;516;0;1;"['442040003334871_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;90;90;0;0;0;0;0;0;0;0;0;0;0;90;111;"UNE MAISON"
2802280;"4cd75f5a295d270307c4125c4c41ad9e";"4cd75f5a295d270307c4125c4c41ad9e";1;;;"2021-06-23";2021;6;44;"Vente";"False";220000;1;0;1;"['44204']";1;"['AI']";2;"['44204000AI0590', '44204000AI0594']";2;"['44204000AI0590', '44204000AI0594']";2;768;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
2802491;"bbadd283286bd5051b29e0066f4dae63";"bbadd283286bd5051b29e0066f4dae63";1;;;"2021-04-19";2021;4;44;"Vente";"False";279000;1;0;1;"['44204']";1;"['AI']";2;"['44204000AI0606', '44204000AI0609']";2;"['44204000AI0606', '44204000AI0609']";2;413;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;"TERRAIN ARTIFICIALISE MIXTE"
2802539;"a007d422959e4aa32ccd971c1f69a448";"a007d422959e4aa32ccd971c1f69a448";1;;;"2021-06-14";2021;6;44;"Vente";"False";258500;1;0;1;"['44204']";1;"['AY']";1;"['44204000AY0172']";1;"['44204000AY0172']";1;236;0;1;"['442040003340781_0']";1;0;0;0;0;0;0;0;0;0;0;1;0;0;64;64;0;0;0;0;0;0;0;0;0;64;0;0;111;"UNE MAISON"
2803274;"e69f264ba085dfc34d4eb263bba8e81f";"e69f264ba085dfc34d4eb263bba8e81f";1;;;"2021-04-02";2021;4;44;"Vente";"False";148000;1;2;1;"['44204']";1;"['AV']";1;"['44204000AV0077']";0;"None";0;0;0;2;"['442040003336336_0', '442040003336337_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;46;0;46;0;0;46;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2803326;"c438c3a11615cb6d7cfdaae618ba99fa";"c438c3a11615cb6d7cfdaae618ba99fa";1;;;"2021-05-28";2021;5;44;"Vente";"False";333800;1;1;1;"['44204']";1;"['AX']";1;"['44204000AX0177']";0;"None";0;0;0;1;"['442040003339597_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;88;88;0;0;0;0;0;0;0;0;0;0;88;0;111;"UNE MAISON"
2803348;"ed7903d3a2e4a72e342387a53084b7f1";"ed7903d3a2e4a72e342387a53084b7f1";4;;;"2021-03-23";2021;3;44;"Vente terrain à bâtir";"False";123502;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0303']";0;"None";0;0;0;2;"['442040003335842_0', '442040003335843_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;49;0;49;0;0;49;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2803548;"d5f1e7c1aa6f6353e98ee739e83ad7c4";"d5f1e7c1aa6f6353e98ee739e83ad7c4";1;;;"2021-05-28";2021;5;44;"Vente";"False";372000;1;0;1;"['44204']";1;"['BA']";1;"['44204000BA0251']";1;"['44204000BA0251']";1;603;0;2;"['442040003340112_0', '442040003340113_0']";1;0;1;0;0;0;0;0;0;0;0;1;0;0;112;112;0;0;0;0;0;0;0;0;0;112;0;0;111;"UNE MAISON"
2803610;"888172d83aeac35047707b5b38ab71d9";"888172d83aeac35047707b5b38ab71d9";1;;;"2021-01-13";2021;1;44;"Vente";"False";220000;1;0;1;"['44204']";1;"['AX']";1;"['44204000AX0298']";1;"['44204000AX0298']";1;720;0;1;"['442040003333700_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;177;177;0;0;0;0;0;0;0;0;0;0;177;0;111;"UNE MAISON"
2803912;"244b6082f1b7a389b84f5fadca8cf45f";"244b6082f1b7a389b84f5fadca8cf45f";1;;;"2021-01-22";2021;1;44;"Vente";"False";230000;1;0;1;"['44204']";1;"['AX']";3;"['44204000AX0127', '44204000AX0128', '44204000AX0300']";3;"['44204000AX0127', '44204000AX0128', '44204000AX0300']";4;25741;0;1;"['442040003336409_0']";1;0;0;0;0;0;0;0;0;0;1;0;0;0;60;60;0;0;0;0;0;0;0;0;60;0;0;0;111;"UNE MAISON"
2804045;"1f640753945297afdada7f5d59607b1d";"1f640753945297afdada7f5d59607b1d";1;;;"2021-05-26";2021;5;44;"Vente";"False";224100;1;0;1;"['44204']";1;"['BB']";1;"['44204000BB0114']";1;"['44204000BB0114']";1;561;0;1;"['442040003338434_0']";1;0;0;0;0;0;0;0;0;0;1;0;0;0;75;75;0;0;0;0;0;0;0;0;75;0;0;0;111;"UNE MAISON"
2804567;"3707abc488384b029eab8108e4833277";"3707abc488384b029eab8108e4833277";1;;;"2021-05-28";2021;5;44;"Vente";"False";151837;1;3;1;"['44204']";1;"['AD']";1;"['44204000AD0303']";0;"None";0;0;0;3;"['442040003339190_0', '442040003339191_0', '442040003339192_0']";0;1;2;0;0;0;1;0;0;0;0;0;0;0;58;0;58;0;0;0;58;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2804621;"cdf5c1fec864dde78232c61bdd072b86";"cdf5c1fec864dde78232c61bdd072b86";1;;;"2021-04-19";2021;4;44;"Vente";"False";187500;1;2;1;"['44204']";1;"['AY']";1;"['44204000AY0321']";0;"None";0;0;0;1;"['442040003336844_0']";1;0;0;0;0;0;0;0;0;0;0;1;0;0;78;78;0;0;0;0;0;0;0;0;0;78;0;0;111;"UNE MAISON"
2804687;"42f34fae577fa1648c33cab228a82d94";"42f34fae577fa1648c33cab228a82d94";1;;;"2021-02-12";2021;2;44;"Vente";"False";348000;1;0;1;"['44204']";1;"['AL']";2;"['44204000AL0087', '44204000AL0156']";2;"['44204000AL0087', '44204000AL0156']";2;655;0;1;"['442040003334545_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;92;92;0;0;0;0;0;0;0;0;0;0;0;92;111;"UNE MAISON"
2804860;"72c7eacc85f5f43d7c1d5a30f2edfb01";"72c7eacc85f5f43d7c1d5a30f2edfb01";1;;;"2021-06-11";2021;6;44;"Vente";"False";167472;1;0;1;"['44204']";1;"['AP']";2;"['44204000AP0362', '44204000AP0363']";2;"['44204000AP0362', '44204000AP0363']";2;2326;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;"TERRAIN ARTIFICIALISE MIXTE"
2804924;"672f0ba19d6792892f329919603def91";"672f0ba19d6792892f329919603def91";1;;;"2021-05-27";2021;5;44;"Vente";"False";220000;1;0;1;"['44204']";1;"['AI']";2;"['44204000AI0589', '44204000AI0595']";2;"['44204000AI0589', '44204000AI0595']";2;841;0;1;"['442040003339942_0']";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;"UNE DEPENDANCE"
2805761;"1e7fc63dbbff8bd407847303fe0b7f99";"1e7fc63dbbff8bd407847303fe0b7f99";1;;;"2021-06-17";2021;6;44;"Vente";"False";232000;1;3;1;"['44204']";1;"['BA']";1;"['44204000BA0442']";0;"None";0;0;0;3;"['442040003341334_0', '442040003341335_0', '442040003341336_0']";0;1;2;0;0;0;1;0;0;0;0;0;0;0;65;0;65;0;0;0;65;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2805887;"d38c8ca70e72ed03347cc3ebc33ece9f";"d38c8ca70e72ed03347cc3ebc33ece9f";1;;;"2021-02-08";2021;2;44;"Vente";"False";47500;1;0;1;"['44204']";1;"['AZ']";1;"['44204000AZ0237']";1;"['44204000AZ0237']";1;65;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;"TERRAIN D'AGREMENT"
2806119;"5ecf35582e73842e3f1446bc20c1adc8";"5ecf35582e73842e3f1446bc20c1adc8";1;;;"2021-01-29";2021;1;44;"Vente";"False";424000;1;0;1;"['44204']";1;"['AI']";1;"['44204000AI0112']";1;"['44204000AI0112']";2;586;0;1;"['442040003334400_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;158;158;0;0;0;0;0;0;0;0;0;0;0;158;111;"UNE MAISON"
2806134;"71e2072c8a69ffaba3425ca10e1f2cb3";"71e2072c8a69ffaba3425ca10e1f2cb3";1;;;"2021-06-11";2021;6;44;"Vente";"False";310000;1;0;1;"['44204']";1;"['AI']";1;"['44204000AI0108']";1;"['44204000AI0108']";2;665;0;1;"['442040003340071_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;113;113;0;0;0;0;0;0;0;0;0;0;0;113;111;"UNE MAISON"
2806213;"1b2e03a2224a4de93a3488a7086d2fd0";"1b2e03a2224a4de93a3488a7086d2fd0";1;;;"2021-03-30";2021;3;44;"Vente";"False";134500;1;1;1;"['44204']";1;"['AZ']";1;"['44204000AZ0141']";0;"None";0;0;0;1;"['442040003335602_0']";0;0;0;1;0;0;0;0;0;0;0;0;0;0;65;0;0;65;0;0;0;0;0;0;0;0;0;0;14;"ACTIVITE"
2825517;"a78b67916d2ed6a052962f2f9829e525";"a78b67916d2ed6a052962f2f9829e525";1;;;"2020-10-16";2020;10;44;"Vente";"False";234620;1;0;1;"['44204']";1;"['AH']";1;"['44204000AH0148']";0;"None";0;0;0;1;"['442040003390971_0']";1;0;0;0;0;0;0;0;0;0;0;1;0;0;62;62;0;0;0;0;0;0;0;0;0;62;0;0;111;"UNE MAISON"
2806265;"168c853cd66d4a26f6c210c413cc1b97";"168c853cd66d4a26f6c210c413cc1b97";1;;;"2021-05-25";2021;5;44;"Vente";"False";6000;1;0;1;"['44204']";1;"['AT']";1;"['44204000AT0066']";1;"['44204000AT0066']";1;5821;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2313;"TERRAIN DE TYPE TERRE ET PRE"
2806350;"d8762cd9a9c16a4a8ee37a3a9186807a";"d8762cd9a9c16a4a8ee37a3a9186807a";1;;;"2021-05-21";2021;5;44;"Vente";"False";100000;1;0;1;"['44204']";1;"['BC']";1;"['44204000BC0178']";1;"['44204000BC0178']";1;450;0;1;"['442040003338788_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;145;145;0;0;0;0;0;0;0;0;0;0;0;145;111;"UNE MAISON"
2806609;"6ded09cfd78214d6b5bcc382fd832d20";"6ded09cfd78214d6b5bcc382fd832d20";1;;;"2021-06-25";2021;6;44;"Vente";"False";335000;1;0;1;"['44204']";1;"['AZ']";1;"['44204000AZ0100']";1;"['44204000AZ0100']";1;654;0;1;"['442040003343066_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;68;68;0;0;0;0;0;0;0;0;0;0;68;0;111;"UNE MAISON"
2806771;"9f84fe4cea30b9c9a75db6898698e784";"9f84fe4cea30b9c9a75db6898698e784";1;;;"2021-03-17";2021;3;44;"Vente";"False";187573;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0233']";0;"None";0;0;0;2;"['442040003335508_0', '442040003335509_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;42;0;42;0;0;42;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2807308;"576116b5dc30b4c11419320309dd6651";"576116b5dc30b4c11419320309dd6651";1;;;"2021-03-31";2021;3;44;"Vente";"False";347000;1;0;1;"['44204']";1;"['AM']";1;"['44204000AM0132']";1;"['44204000AM0132']";1;627;0;1;"['442040003336229_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;97;97;0;0;0;0;0;0;0;0;0;0;0;97;111;"UNE MAISON"
2807332;"6fabe0f8bcf23a2f60ea0bf6e44bb224";"6fabe0f8bcf23a2f60ea0bf6e44bb224";1;;;"2021-04-08";2021;4;44;"Vente";"False";774113;1;0;1;"['44204']";1;"['AR']";2;"['44204000AR0336', '44204000AR0337']";2;"['44204000AR0336', '44204000AR0337']";2;1623;0;1;"['442040003336142_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;221;221;0;0;0;0;0;0;0;0;0;0;0;221;111;"UNE MAISON"
2807378;"4e0951d80b9e1e1bbd47533bd13dd7d6";"4e0951d80b9e1e1bbd47533bd13dd7d6";1;;;"2021-01-29";2021;1;44;"Vente";"False";220000;1;1;1;"['44204']";1;"['BA']";1;"['44204000BA0385']";0;"None";0;0;0;1;"['442040003334577_0']";0;1;0;0;0;0;1;0;0;0;0;0;0;0;67;0;67;0;0;0;67;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2807523;"28cacd72f54dc6e1a8b44956b0f01b10";"28cacd72f54dc6e1a8b44956b0f01b10";1;;;"2021-05-21";2021;5;44;"Vente";"False";111470;1;0;1;"['44204']";1;"['BB']";1;"['44204000BB0186']";1;"['44204000BB0186']";1;559;0;1;"['442040003341927_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;127;127;0;0;0;0;0;0;0;0;0;0;0;127;111;"UNE MAISON"
2807553;"68aad285c133af607e7ca9a351597952";"68aad285c133af607e7ca9a351597952";1;;;"2021-04-15";2021;4;44;"Vente";"False";109200;1;0;1;"['44204']";1;"['AN']";1;"['44204000AN0470']";1;"['44204000AN0470']";1;713;0;1;"['442040003336473_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;122;122;0;0;0;0;0;0;0;0;0;0;0;122;111;"UNE MAISON"
2808100;"335b13e4c197a781d145b192820a4aaa";"335b13e4c197a781d145b192820a4aaa";1;;;"2021-03-30";2021;3;44;"Vente";"False";144872;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0303']";0;"None";0;0;0;2;"['442040003336059_0', '442040003336060_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;58;0;58;0;0;0;58;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2808113;"2aa5b73df6ac20851c4676e3eee169df";"2aa5b73df6ac20851c4676e3eee169df";1;;;"2021-05-18";2021;5;44;"Vente";"False";420000;1;0;1;"['44204']";1;"['AI']";1;"['44204000AI0348']";1;"['44204000AI0348']";1;590;0;1;"['442040003338481_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;158;158;0;0;0;0;0;0;0;0;0;0;0;158;111;"UNE MAISON"
2808643;"a5903b99cd1737805c301c6b6d42444d";"a5903b99cd1737805c301c6b6d42444d";1;;;"2021-04-01";2021;4;44;"Vente";"False";332000;1;0;1;"['44204']";1;"['AO']";1;"['44204000AO0355']";1;"['44204000AO0355']";1;347;0;1;"['442040003336681_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;90;90;0;0;0;0;0;0;0;0;0;0;90;0;111;"UNE MAISON"
2808747;"493b99b74b478710501f52e8a492acbd";"493b99b74b478710501f52e8a492acbd";1;;;"2021-03-19";2021;3;44;"Vente";"False";188641;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0233']";0;"None";0;0;0;2;"['442040003335799_0', '442040003335800_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;42;0;42;0;0;42;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2824311;"98d4e6cd996b59d21add2658e2711498";"98d4e6cd996b59d21add2658e2711498";2;;;"2020-12-10";2020;12;44;"Vente en l'état futur d'achèvement";"True";176600;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0233']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
